,visitId,ranking,pageId
1307,1495117139,1,3654281
1308,1495108874,3,3654071
1308,1495108874,3,3649926
1308,1495108874,3,3759746
1308,1495108874,3,3675796
1308,1495108874,3,3750181
1309,1495133892,3,3655021
1309,1495133892,3,3729321
1309,1495133892,3,3729826
1309,1495133892,3,3781326
1309,1495133892,3,3764481
1310,1495134007,3,3847391
1310,1495134007,3,3653956
1310,1495134007,3,3854916
1310,1495134007,3,3749166
1310,1495134007,3,3650051
1311,1495119235,1,3846606
1312,1495122964,3,3770216
1312,1495122964,3,3655146
1312,1495122964,3,3655341
1312,1495122964,3,3650036
1312,1495122964,3,3650166
1313,1495134037,3,3651081
1313,1495134037,3,3650976
1313,1495134037,3,3649671
1313,1495134037,3,3760436
1313,1495134037,3,3853481
1314,1495153544,3,3855991
1314,1495153544,3,3856066
1314,1495153544,3,3846251
1314,1495153544,3,3704826
1314,1495153544,3,3749326
1315,1495143836,1,3654896
1316,1495108783,1,3692796
1317,1495139486,3,3668731
1317,1495139486,3,3740731
1317,1495139486,3,3729861
1317,1495139486,3,3649531
1317,1495139486,3,3650186
1318,1495131896,3,3650476
1318,1495131896,3,3650891
1318,1495131896,3,3853951
1318,1495131896,3,3654971
1318,1495131896,3,3650236
1319,1495134310,1,3654856
1320,1495121706,3,3650566
1320,1495121706,3,3854076
1320,1495121706,3,3729811
1320,1495121706,3,3781326
1320,1495121706,3,3653996
1321,1495139337,3,3650806
1321,1495139337,3,3653966
1321,1495139337,3,3651911
1321,1495139337,3,3806301
1321,1495139337,3,3650876
1322,1495138952,3,3654221
1322,1495138952,3,3651261
1322,1495138952,3,3651926
1322,1495138952,3,3654136
1322,1495138952,3,3654331
1323,1495109703,1,3749111
1324,1495136874,3,3650706
1324,1495136874,3,3651951
1324,1495136874,3,3655006
1324,1495136874,3,3749256
1325,1495137874,3,3848546
1325,1495137874,3,3654856
1325,1495137874,3,3806301
1325,1495137874,3,3781331
1325,1495137874,3,3847411
1326,1495174888,2,3760811
1326,1495174888,2,3669051
1326,1495174888,2,3666046
1327,1495100464,1,3654096
1328,1495145470,3,3650691
1328,1495145470,3,3855011
1328,1495145470,3,3650046
1328,1495145470,3,3856041
1328,1495145470,3,3749331
1329,1495141273,3,3747211
1329,1495141273,3,3654091
1329,1495141273,3,3649561
1329,1495141273,3,3650606
1329,1495141273,3,3847231
1330,1495145925,1,3651221
1331,1495120659,3,3749266
1331,1495120659,3,3847441
1331,1495120659,3,3654741
1331,1495120659,3,3651866
1331,1495120659,3,3651161
1332,1495158895,1,3654161
1333,1495151841,3,3650121
1333,1495151841,3,3729441
1333,1495151841,3,3817756
1333,1495151841,3,3764416
1334,1495146456,1,3659576
1335,1495164494,3,3845621
1335,1495164494,3,3729321
1335,1495164494,3,3654266
1335,1495164494,3,3650196
1336,1495128522,3,3747211
1336,1495128522,3,3764316
1336,1495128522,3,3649536
1336,1495128522,3,3651191
1337,1495127957,3,3650551
1337,1495127957,3,3760856
1337,1495127957,3,3730091
1337,1495127957,3,3654491
1338,1495154932,1,3649651
1339,1495156898,3,3655411
1339,1495156898,3,3651236
1339,1495156898,3,3651031
1339,1495156898,3,3650166
1340,1495143538,3,3845516
1340,1495143538,3,3761401
1340,1495143538,3,3855416
1340,1495143538,3,3654121
1341,1495163266,3,3654946
1341,1495163266,3,3651066
1341,1495163266,3,3749341
1341,1495163266,3,3650631
1342,1495107506,1,3654961
1343,1495116353,3,3828216
1343,1495116353,3,3742456
1343,1495116353,3,3654231
1343,1495116353,3,3760836
1344,1495153239,2,3654226
1344,1495153239,2,3650666
1344,1495153239,2,3730086
1345,1495156200,3,3729731
1345,1495156200,3,3764336
1345,1495156200,3,3654866
1345,1495156200,3,3844611
1346,1495158922,1,3704191
1347,1495137763,1,3655601
1348,1495100966,2,3763671
1348,1495100966,2,3654296
1349,1495120632,3,3845156
1349,1495120632,3,3650066
1349,1495120632,3,3760571
1349,1495120632,3,3763346
1350,1495153268,1,3729771
1351,1495150506,2,3654371
1351,1495150506,2,3650066
1351,1495150506,2,3651071
1352,1495151710,2,3781326
1352,1495151710,2,3848871
1352,1495151710,2,3764416
1353,1495134925,2,3764386
1353,1495134925,2,3650756
1353,1495134925,2,3651256
1354,1495101469,1,3764421
1355,1495111362,3,3649791
1355,1495111362,3,3856026
1355,1495111362,3,3749096
1355,1495111362,3,3649546
1356,1495173300,3,3649571
1356,1495173300,3,3772541
1356,1495173300,3,3853606
1356,1495173300,3,3649426
1357,1495143387,3,3654986
1357,1495143387,3,3729651
1357,1495143387,3,3650596
1357,1495143387,3,3764551
1358,1495169450,2,3776141
1358,1495169450,2,3855991
1358,1495169450,2,3650566
1359,1495147036,2,3654026
1359,1495147036,2,3855166
1359,1495147036,2,3654701
1360,1495118990,2,3650206
1360,1495118990,2,3655696
1360,1495118990,2,3654576
1361,1495135962,1,3854076
1362,1495172420,1,3790121
1363,1495115526,2,3764351
1363,1495115526,2,3650211
1363,1495115526,2,3654241
1364,1495103037,2,3729671
1364,1495103037,2,3702851
1364,1495103037,2,3842776
1365,1495148479,1,3654296
1366,1495151536,2,3654936
1366,1495151536,2,3655021
1366,1495151536,2,3840141
1367,1495130638,1,3654636
1368,1495175542,2,3729301
1368,1495175542,2,3759781
1368,1495175542,2,3749371
1369,1495159292,1,3764276
1370,1495131398,2,3654681
1370,1495131398,2,3695376
1370,1495131398,2,3655686
1371,1495093206,2,3650901
1371,1495093206,2,3749176
1371,1495093206,2,3845516
1372,1495129383,2,3651041
1372,1495129383,2,3651196
1372,1495129383,2,3729776
1373,1495109975,1,3651041
1374,1495142482,2,3650811
1374,1495142482,2,3749376
1374,1495142482,2,3704551
1375,1495162782,2,3650381
1375,1495162782,2,3651071
1375,1495162782,2,3654891
1376,1495115302,2,3847446
1376,1495115302,2,3655591
1376,1495115302,2,3855966
1377,1495118633,1,3649961
1378,1495137236,4,3729406
1378,1495137236,4,3650671
1378,1495137236,4,3650576
1378,1495137236,4,3759791
1378,1495137236,4,3749111
1378,1495137236,4,3760836
1378,1495137236,4,3815396
1378,1495137236,4,3654016
1378,1495137236,4,3856126
1378,1495137236,4,3654851
1378,1495137236,4,3649471
1378,1495137236,4,3856036
1378,1495137236,4,3749161
1378,1495137236,4,3654721
1378,1495137236,4,3655356
1378,1495137236,4,3749131
1378,1495137236,4,3764376
1378,1495137236,4,3650276
1378,1495137236,4,3649421
1378,1495137236,4,3749361
1378,1495137236,4,3654096
1378,1495137236,4,3662431
1378,1495137236,4,3845421
1378,1495137236,4,3692796
1378,1495137236,4,3828216
1378,1495137236,4,3847206
1378,1495137236,4,3650466
1378,1495137236,4,3729781
1378,1495137236,4,3764476
1378,1495137236,4,3654766
1378,1495137236,4,3651961
1378,1495137236,4,3654106
1378,1495137236,4,3655671
1378,1495137236,4,3656326
1378,1495137236,4,3651081
1378,1495137236,4,3654931
1378,1495137236,4,3761856
1378,1495137236,4,3657296
1378,1495137236,4,3649466
1378,1495137236,4,3649681
1378,1495137236,4,3655636
1378,1495137236,4,3650551
1378,1495137236,4,3831911
1378,1495137236,4,3650201
1378,1495137236,4,3655156
1378,1495137236,4,3653966
1378,1495137236,4,3764316
1378,1495137236,4,3729771
1378,1495137236,4,3650641
1378,1495137236,4,3655216
1378,1495137236,4,3749206
1378,1495137236,4,3654556
1378,1495137236,4,3654606
1378,1495137236,4,3764326
1378,1495137236,4,3651136
1379,1495113404,2,3670011
1379,1495113404,2,3655591
1380,1495115346,2,3654796
1380,1495115346,2,3655231
1380,1495115346,2,3729491
1381,1495168219,4,3749166
1381,1495168219,4,3650811
1381,1495168219,4,3749351
1381,1495168219,4,3649681
1381,1495168219,4,3655016
1381,1495168219,4,3649936
1381,1495168219,4,3650616
1381,1495168219,4,3699431
1381,1495168219,4,3650521
1381,1495168219,4,3756611
1381,1495168219,4,3654691
1381,1495168219,4,3649506
1381,1495168219,4,3650241
1381,1495168219,4,3730131
1381,1495168219,4,3845516
1381,1495168219,4,3651151
1381,1495168219,4,3749181
1381,1495168219,4,3650131
1381,1495168219,4,3654106
1381,1495168219,4,3847216
1381,1495168219,4,3655601
1381,1495168219,4,3749176
1381,1495168219,4,3651901
1381,1495168219,4,3653956
1381,1495168219,4,3651071
1381,1495168219,4,3844656
1381,1495168219,4,3654666
1381,1495168219,4,3650226
1381,1495168219,4,3650476
1381,1495168219,4,3730141
1381,1495168219,4,3650181
1381,1495168219,4,3853951
1381,1495168219,4,3759781
1381,1495168219,4,3651216
1381,1495168219,4,3821166
1381,1495168219,4,3844611
1381,1495168219,4,3850086
1381,1495168219,4,3750851
1381,1495168219,4,3649436
1381,1495168219,4,3839671
1381,1495168219,4,3847391
1381,1495168219,4,3649501
1381,1495168219,4,3845156
1382,1495140639,2,3668251
1382,1495140639,2,3654521
1383,1495131124,2,3763206
1383,1495131124,2,3649606
1384,1495139082,2,3654321
1384,1495139082,2,3650986
1385,1495151967,4,3764331
1385,1495151967,4,3655461
1385,1495151967,4,3649716
1385,1495151967,4,3654311
1385,1495151967,4,3650216
1385,1495151967,4,3650921
1385,1495151967,4,3654226
1385,1495151967,4,3847401
1385,1495151967,4,3749351
1385,1495151967,4,3749171
1385,1495151967,4,3654441
1385,1495151967,4,3649976
1385,1495151967,4,3703461
1385,1495151967,4,3650191
1385,1495151967,4,3655581
1385,1495151967,4,3729686
1385,1495151967,4,3655441
1385,1495151967,4,3817516
1385,1495151967,4,3759801
1385,1495151967,4,3764451
1385,1495151967,4,3654236
1385,1495151967,4,3751026
1385,1495151967,4,3749251
1385,1495151967,4,3748056
1385,1495151967,4,3655321
1386,1495129914,2,3655356
1386,1495129914,2,3649701
1387,1495146424,2,3764771
1387,1495146424,2,3650386
1388,1495139301,2,3651036
1388,1495139301,2,3654791
1389,1495130952,1,3650791
1390,1495129006,2,3792506
1390,1495129006,2,3764276
1391,1495170995,2,3655291
1391,1495170995,2,3856026
1392,1495170073,2,3846601
1392,1495170073,2,3822896
1393,1495118301,1,3760556
1394,1495114751,1,3654581
1395,1495115205,2,3840141
1395,1495115205,2,3650901
1396,1495167032,2,3655026
1396,1495167032,2,3655541
1397,1495120618,1,3649586
1398,1495123564,2,3655296
1398,1495123564,2,3649981
1399,1495108964,2,3750181
1399,1495108964,2,3729971
1400,1495132432,2,3654471
1400,1495132432,2,3764546
1401,1495132432,2,3730151
1401,1495132432,2,3776141
1402,1495132432,2,3703706
1402,1495132432,2,3763786
1403,1495132432,2,3654736
1403,1495132432,2,3650866
1404,1495132432,2,3854626
1404,1495132432,2,3688651
1405,1495132432,2,3651036
1405,1495132432,2,3855966
1406,1495132432,2,3655606
1406,1495132432,2,3650491
1407,1495132432,2,3650881
1407,1495132432,2,3654751
1408,1495132432,1,3806301
1409,1495132432,1,3651956
1410,1495132432,1,3649461
1411,1495132432,1,3650441
1412,1495132432,1,3764496
1413,1495132432,1,3764321
1414,1495132432,1,3855946
1415,1495132432,1,3654096
1416,1495132432,2,3650421
1416,1495132432,2,3655001
1417,1495132432,2,3759821
1417,1495132432,2,3650671
1418,1495132432,2,3828216
1418,1495132432,2,3839341
1419,1495132432,2,3649656
1419,1495132432,2,3649716
1420,1495132432,2,3649516
1420,1495132432,2,3654556
1421,1495132432,2,3729541
1421,1495132432,2,3759761
1422,1495132432,2,3749351
1422,1495132432,2,3654071
1423,1495132432,2,3729981
1423,1495132432,2,3656331
1424,1495132432,1,3729476
1425,1495132432,1,3763871
1426,1495132432,1,3654946
1427,1495132432,1,3649956
1428,1495132432,1,3729711
1429,1495132432,1,3729391
1430,1495132432,1,3699231
1431,1495132432,1,3729921
1432,1495131635,2,3729971
1432,1495131635,2,3655676
1433,1495158590,2,3764501
1433,1495158590,2,3842776
1434,1495147558,2,3729861
1434,1495147558,2,3650551
1435,1495139577,2,3650811
1435,1495139577,2,3655336
1436,1495138802,2,3655331
1436,1495138802,2,3854176
1437,1495161188,3,3651091
1437,1495161188,3,3815396
1437,1495161188,3,3655651
1437,1495161188,3,3649616
1438,1495100805,1,3764381
1439,1495103106,1,3688376
1440,1495154674,2,3848546
1440,1495154674,2,3651186
1441,1495120360,2,3729851
1441,1495120360,2,3808051
1442,1495130086,1,3650921
1443,1495133247,1,3650811
1444,1495096226,2,3654291
1444,1495096226,2,3729906
1445,1495119454,1,3845561
1446,1495147511,1,3662431
1447,1495166957,1,3749131
1448,1495147805,4,3651226
1448,1495147805,4,3651956
1448,1495147805,4,3764466
1448,1495147805,4,3651876
1448,1495147805,4,3651151
1448,1495147805,4,3649456
1448,1495147805,4,3654936
1448,1495147805,4,3654656
1448,1495147805,4,3650591
1448,1495147805,4,3651131
1448,1495147805,4,3660441
1448,1495147805,4,3764361
1448,1495147805,4,3790121
1448,1495147805,4,3654876
1448,1495147805,4,3654331
1448,1495147805,4,3650626
1448,1495147805,4,3751116
1448,1495147805,4,3651901
1448,1495147805,4,3650176
1448,1495147805,4,3651881
1448,1495147805,4,3654726
1448,1495147805,4,3760856
1448,1495147805,4,3650951
1448,1495147805,4,3654236
1448,1495147805,4,3763671
1448,1495147805,4,3846511
1448,1495147805,4,3655456
1448,1495147805,4,3650341
1448,1495147805,4,3649811
1448,1495147805,4,3649481
1448,1495147805,4,3685126
1448,1495147805,4,3821166
1448,1495147805,4,3650621
1448,1495147805,4,3751111
1448,1495147805,4,3649506
1448,1495147805,4,3654056
1449,1495140600,4,3790121
1449,1495140600,4,3853731
1449,1495140600,4,3649901
1449,1495140600,4,3749111
1449,1495140600,4,3778521
1449,1495140600,4,3675796
1449,1495140600,4,3650436
1449,1495140600,4,3653996
1449,1495140600,4,3656816
1449,1495140600,4,3651016
1449,1495140600,4,3654436
1449,1495140600,4,3650506
1449,1495140600,4,3848871
1449,1495140600,4,3654336
1449,1495140600,4,3763896
1449,1495140600,4,3649431
1449,1495140600,4,3649836
1449,1495140600,4,3650646
1449,1495140600,4,3751661
1449,1495140600,4,3847201
1449,1495140600,4,3704551
1449,1495140600,4,3651246
1449,1495140600,4,3654606
1449,1495140600,4,3654706
1449,1495140600,4,3759731
1449,1495140600,4,3654541
1449,1495140600,4,3730171
1449,1495140600,4,3846601
1449,1495140600,4,3650361
1449,1495140600,4,3729991
1449,1495140600,4,3655441
1449,1495140600,4,3651926
1449,1495140600,4,3764556
1449,1495140600,4,3654216
1450,1495144362,4,3654211
1450,1495144362,4,3760556
1450,1495144362,4,3654341
1450,1495144362,4,3749171
1450,1495144362,4,3650226
1450,1495144362,4,3654556
1450,1495144362,4,3650396
1450,1495144362,4,3748056
1450,1495144362,4,3655131
1450,1495144362,4,3751001
1450,1495144362,4,3651906
1450,1495144362,4,3649616
1450,1495144362,4,3654366
1450,1495144362,4,3774496
1451,1495128294,2,3650616
1451,1495128294,2,3831911
1452,1495165318,4,3763566
1452,1495165318,4,3654186
1452,1495165318,4,3651196
1452,1495165318,4,3654836
1452,1495165318,4,3650931
1452,1495165318,4,3649671
1452,1495165318,4,3649421
1452,1495165318,4,3650896
1452,1495165318,4,3649511
1452,1495165318,4,3763871
1452,1495165318,4,3654471
1452,1495165318,4,3765996
1453,1495160414,4,3781331
1453,1495160414,4,3729926
1453,1495160414,4,3654111
1453,1495160414,4,3655456
1453,1495160414,4,3649621
1453,1495160414,4,3729951
1453,1495160414,4,3854626
1453,1495160414,4,3655096
1453,1495160414,4,3729731
1453,1495160414,4,3650666
1454,1495090850,4,3651916
1454,1495090850,4,3653981
1454,1495090850,4,3653901
1454,1495090850,4,3650441
1454,1495090850,4,3703461
1454,1495090850,4,3669386
1454,1495090850,4,3845516
1455,1495158048,2,3654651
1455,1495158048,2,3655296
1456,1495138909,1,3650646
1457,1495138423,4,3760831
1457,1495138423,4,3655501
1457,1495138423,4,3855941
1457,1495138423,4,3655536
1457,1495138423,4,3654356
1457,1495138423,4,3729871
1457,1495138423,4,3649656
1458,1495123645,4,3650486
1458,1495123645,4,3730071
1458,1495123645,4,3693356
1458,1495123645,4,3655036
1458,1495123645,4,3764506
1458,1495123645,4,3656331
1458,1495123645,4,3756611
1459,1495118485,1,3650881
1460,1495091014,4,3655046
1460,1495091014,4,3654036
1460,1495091014,4,3655296
1460,1495091014,4,3748021
1460,1495091014,4,3651201
1460,1495091014,4,3654956
1461,1495139966,4,3651231
1461,1495139966,4,3650196
1461,1495139966,4,3666046
1461,1495139966,4,3781331
1461,1495139966,4,3650001
1461,1495139966,4,3651936
1462,1495157161,3,3651271
1462,1495157161,3,3729686
1462,1495157161,3,3656811
1462,1495157161,3,3654406
1462,1495157161,3,3654836
1463,1495121206,1,3841761
1464,1495125900,4,3761401
1464,1495125900,4,3651011
1464,1495125900,4,3847441
1464,1495125900,4,3651076
1464,1495125900,4,3811531
1464,1495125900,4,3764386
1464,1495125900,4,3764361
1464,1495125900,4,3655416
1464,1495125900,4,3650726
1464,1495125900,4,3654476
1464,1495125900,4,3730156
1465,1495101743,4,3750996
1465,1495101743,4,3653896
1465,1495101743,4,3729451
1465,1495101743,4,3654531
1465,1495101743,4,3653891
1465,1495101743,4,3656346
1466,1495154525,3,3651271
1466,1495154525,3,3737571
1466,1495154525,3,3660441
1466,1495154525,3,3654776
1467,1495107026,1,3656261
1468,1495111646,3,3651001
1468,1495111646,3,3654711
1468,1495111646,3,3759791
1468,1495111646,3,3655186
1469,1495101121,2,3654461
1469,1495101121,2,3729886
1469,1495101121,2,3654151
1470,1495116259,2,3763206
1470,1495116259,2,3656811
1470,1495116259,2,3649581
1471,1495168792,1,3654646
1472,1495093015,1,3650866
1473,1495144150,3,3749206
1473,1495144150,3,3650041
1473,1495144150,3,3654151
1473,1495144150,3,3650656
1473,1495144150,3,3654991
1474,1495093586,1,3730011
1475,1495091226,1,3654376
1476,1495154279,1,3655031
1477,1495097443,1,3668731
1478,1495102878,1,3655636
1479,1495145603,1,3654951
1480,1495175711,1,3851946
1481,1495141568,1,3729646
1482,1495117721,1,3650446
1483,1495115131,1,3655346
1484,1495168933,1,3729926
1485,1495091466,1,3653561
1486,1495163183,1,3654571
1487,1495175625,1,3649931
1488,1495104128,1,3653936
1489,1495139831,1,3736321
1490,1495100829,1,3764771
1491,1495138356,1,3649941
1492,1495168822,1,3649401
1493,1495101064,1,3651226
1494,1495157827,1,3670696
1495,1495122274,1,3649481
1496,1495094918,1,3654896
1497,1495149740,1,3650666
1498,1495148263,1,3729816
1499,1495124709,1,3655646
1500,1495113958,1,3847196
1501,1495092993,1,3655696
1502,1495127124,1,3654446
1503,1495157154,1,3651241
1504,1495159103,1,3811271
1505,1495145090,1,3760951
1506,1495123379,1,3655411
1507,1495098416,1,3650461
1508,1495164597,1,3730091
1509,1495131944,1,3827461
1510,1495157649,1,3729851
1511,1495144856,1,3655081
1512,1495109588,1,3650301
1513,1495155544,1,3655546
1514,1495136414,1,3806831
1515,1495151572,1,3654271
1516,1495166621,1,3845581
1517,1495166621,1,3650781
1518,1495166621,1,3654401
1519,1495166621,1,3650846
1520,1495166621,1,3749321
1521,1495166621,1,3650211
1522,1495166621,1,3653971
1523,1495166621,1,3650361
1524,1495166621,1,3654946
1525,1495166621,1,3650486
1526,1495166621,1,3848306
1527,1495166621,1,3651956
1528,1495166621,1,3655221
1529,1495166621,1,3766111
1530,1495166621,1,3729441
1531,1495166621,1,3654841
1532,1495166621,1,3654366
1533,1495166621,1,3655306
1534,1495166621,1,3650206
1535,1495166621,1,3729306
1536,1495166621,1,3650396
1537,1495166621,1,3764316
1538,1495166621,1,3654546
1539,1495166621,1,3729721
1540,1495166621,1,3729506
1541,1495166621,1,3651146
1542,1495166621,1,3660441
1543,1495166621,1,3852401
1544,1495166621,1,3856041
1545,1495166621,1,3655021
1546,1495166621,1,3759806
1547,1495166621,1,3749206
1548,1495146408,1,3730076
1549,1495168838,1,3654186
1550,1495118425,1,3651191
1551,1495171083,1,3649591
1552,1495112398,1,3653906
1553,1495134884,1,3748056
1554,1495149590,1,3649421
1555,1495176444,1,3650511
1556,1495118630,1,3654846
1557,1495166440,1,3649586
1558,1495165301,1,3759781
1559,1495140083,1,3650511
1560,1495151881,1,3749301
1561,1495166517,1,3654916
1562,1495132559,1,3650301
1563,1495137036,1,3811531
1564,1495128331,1,3651136
1565,1495132442,1,3669386
1566,1495091489,1,3751031
1567,1495118594,1,3853786
1568,1495099929,1,3730146
1569,1495165657,1,3654996
1570,1495167644,1,3651106
1571,1495162708,1,3654986
1572,1495164778,1,3654316
